ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF
252185,14687,Cory Sene,M,61,47,36,41,45,60
262714,14688,Mamadou Jobe,M,61,65,23,39,48,60
263461,14689,Albin Démouchy,M,61,51,32,49,48,63
275249,14690,Nicolás Amasifuén,M,61,63,25,41,45,63
275960,14691,Daniel Ihendu,M,61,70,30,36,33,59
276104,14692,Gonzalo Requena,M,61,55,29,40,45,61
76851,14693,Jang Min Gyu,M,61,60,27,37,44,60
72376,14694,Jonathan Norbye,M,61,46,32,44,45,60
232170,14695,Sebastian Starke Hedlund,M,61,50,27,41,53,60
241299,14696,Yuan Mincheng,M,61,61,24,36,34,64
278751,14697,Tim Köhler,M,61,54,32,40,44,62
201026,14698,Yi Teng,M,61,33,37,48,42,60
231284,14699,Ryan Delaney,M,61,48,28,40,41,60
239700,14700,Marius Wegmann,M,61,56,24,41,47,62
269529,14701,Liang Nuoheng,M,61,54,27,43,42,61
77005,14702,Facundo Mino,M,61,62,26,36,39,61
261673,14703,Silvinho Esajas,M,61,57,31,36,41,64
261886,14704,Bai Yang,M,61,56,26,36,39,60
277360,14705,Irfan Yadwad,M,61,40,53,60,61,20
192250,14706,Matthew Jurman,M,61,37,32,46,42,58
268466,14707,Sergio Kalaj,M,61,49,27,43,43,61
78523,14708,Luka Trslic,M,61,61,26,40,41,61
186122,14709,Byron Webster,M,61,34,39,43,42,59
204870,14710,Neill Byrne,M,61,45,26,38,45,61
264223,14711,Noah König,M,61,45,31,39,44,62
274537,14712,Philip Quinton,M,61,51,24,38,36,60
270397,14713,Santiago Moya,M,61,50,32,32,38,64
279787,14714,Garrison Tubbs,M,61,54,24,31,34,63
229914,14715,Emmanuel Osadebe,M,60,79,57,60,63,53
217160,14716,Peng Xinli,M,60,71,60,59,62,60
247833,14717,Aaron Rowe,M,60,84,55,54,61,52
253966,14718,Huang Ruifeng,M,60,77,44,58,62,57
74409,14719,Argyris Darelas,M,60,68,59,61,63,55
238958,14720,Rekeem Harper,M,60,72,52,58,61,57
251257,14721,Corey Whitely,M,60,75,55,57,62,52
73584,14722,Christopher Olivier,M,60,71,55,58,60,57
278986,14723,Tom Iorpenda,M,60,72,50,59,63,52
251110,14724,Wang Haijian,M,60,72,57,57,63,60
253064,14725,Suresh Singh Wangjam,M,60,82,39,55,61,56
261897,14726,Evan Khouri,M,60,72,52,59,59,56
277657,14727,Kai Andrews,M,60,72,55,58,63,57
225125,14728,Harry Anderson,M,60,70,54,55,61,53
225383,14729,Harry Charsley,M,60,66,57,59,62,53
237503,14730,Clarke Oduor,M,60,78,50,58,64,57
225498,14731,Levi Sutton,M,60,78,45,55,60,58
240805,14732,Dai Weijun,M,60,72,59,62,65,46
262153,14733,Julius Beck,M,60,70,51,59,63,59
221854,14734,Wu Xinghan,M,60,73,52,58,61,52
243575,14735,James Ball,M,60,53,58,58,56,62
268452,14736,Gabriel David,M,60,72,56,59,63,53
231926,14737,Trevor Clarke,M,60,78,54,55,60,54
233377,14738,Callum Maycock,M,60,67,52,57,59,58
262208,14739,Reed Baker-Whiting,M,60,74,57,55,61,53
264511,14740,Adam Murphy,M,60,71,54,58,63,52
72070,14742,Donay O'Brien-Brady,M,60,77,52,58,61,55
74611,14743,Mauro Zalazar,M,60,69,52,58,66,55
78099,14744,Valentin Sulzbacher,M,60,66,56,58,56,58
222192,14745,Sun Guowen,M,60,76,47,55,61,49
224674,14746,Wang Jianan,M,60,71,58,55,58,54
276343,14747,Abdulelah Hawsawi,M,60,68,47,56,71,52
216790,14749,Conor Grant,M,60,65,56,59,61,57
234487,14750,Ashley Charles,M,60,74,48,54,56,58
241341,14751,Zhang Yuan,M,60,71,45,57,61,58
257128,14752,Ciaran Gilligan,M,60,74,48,57,61,57
228454,14753,Mohamed Ofkir,M,60,84,61,56,65,30
235650,14754,Ben Doherty,M,60,79,51,59,59,54
238974,14755,Tarek Chahed,M,60,68,57,55,63,55
244985,14756,Rosaire Longelo,M,60,82,51,55,63,53
257348,14757,Taras Gomulka,M,60,65,52,60,60,57
259266,14758,Saud Zaidan,M,60,66,43,58,64,59
70220,14759,Daniel Kelly,M,60,69,58,55,63,50
260929,14760,Ryan Finnigan,M,60,66,55,60,63,53
267744,14761,Zech Obiero,M,60,73,51,56,64,58
277060,14762,Gabriel Sigua,M,60,65,57,53,63,53
227288,14763,Jordan Flores,M,60,53,62,62,62,56
274091,14764,Julian Halwachs,M,60,63,57,59,63,56
278889,14765,Giuseppe Bovalina,M,60,71,54,52,60,55
70030,14766,Joe Adams,M,60,72,55,57,62,46
71068,14767,Vimal Yoganathan,M,60,68,53,57,60,56
236342,14768,Nikola Mileusnić,M,60,81,57,55,58,42
236379,14769,JJ Lunney,M,60,57,55,59,60,58
242149,14770,Kevin Kouassivi-Benissan,M,60,78,50,56,61,53
248486,14771,Lee Joon Suk,M,60,75,51,55,62,52
260630,14772,Jonny Yull,M,60,69,56,59,65,49
263306,14773,Andrei Dragu,M,60,80,50,54,63,53
265829,14774,Evan Weir,M,60,67,52,58,54,56
266148,14775,Corey Hollman,M,60,71,50,59,63,53
266629,14776,Sam Klein,M,60,66,51,54,59,54
216453,14777,Liam Shephard,M,60,71,48,57,61,56
221846,14778,Wang Tong,M,60,73,49,56,59,56
230683,14779,Fabian Hiszpański,M,60,70,53,56,62,56
233727,14780,Connor McLennan,M,60,81,55,54,58,45
258739,14781,Stéphane Cueni,M,60,70,47,59,60,57
264477,14782,Dylan Tait,M,60,71,49,59,63,52
276195,14783,Moritz Hannemann,M,60,71,58,56,60,46
72531,14784,Luan Simnica,M,60,61,54,58,61,56
79216,14785,Justin von der Hitz,M,60,77,57,54,64,54
239609,14786,Liu Ruofan,M,60,73,55,55,61,41
255628,14787,Shane Farrell,M,60,66,52,60,59,53
266122,14788,Joel Tabiner,M,60,71,52,60,64,47
77124,14789,Ben Perry,M,60,66,55,59,61,56
227970,14790,Wang Peng,M,60,62,52,52,57,57
232520,14791,Diallang Jaiyesimi,M,60,64,56,57,64,50
240393,14792,Wen Jiabao,M,60,78,47,50,61,54
269088,14793,Alan Nuñez,M,60,74,52,54,60,57
201172,14794,Arkadiusz Woźniak,M,60,56,58,60,63,59
221855,14795,Liu Binbin,M,60,80,56,56,61,43
224616,14796,Li Shenglong,M,60,73,57,54,56,43
229269,14797,Zain Westbrooke,M,60,65,54,62,63,55
233375,14798,Darragh Leahy,M,60,63,50,55,56,58
236310,14799,Sam Hart,M,60,73,46,51,56,56
273800,14800,Choi Woo Jin,M,60,70,56,52,64,55
70984,14801,Harley Mills,M,60,68,51,55,58,54
79635,14802,Jordan Mendes,M,60,68,50,58,61,54
80128,14803,Ian Struyf,M,60,72,48,56,53,59
224675,14804,Zhong Jinbao,M,60,54,53,57,59,57
228033,14805,Chi Zhongguo,M,60,57,56,60,60,61
241037,14806,Jack Roles,M,60,67,59,62,63,56
73334,14807,Oliver Urso,M,60,58,54,61,64,61
221815,14808,Yang Chaosheng,M,60,81,57,48,64,46
245649,14809,Harry Forster,M,60,71,54,55,60,52
246935,14810,Manasse Kusu,M,60,67,50,53,59,56
248752,14811,Dilmurat Mawlanyaz,M,60,78,49,50,61,52
260395,14812,Kim Dae Woo,M,60,60,48,56,59,57
263650,14813,Harry Wood,M,60,64,54,61,62,52
78316,14814,Ethan Meichtry,M,60,67,59,56,67,47
78654,14815,Bakari Camara,M,60,68,44,55,60,58
259401,14816,Samir Lagsir,M,60,77,54,53,68,47
260536,14817,Trent Ostler,M,60,70,56,52,60,50
263938,14818,Isaac Ogundere,M,60,80,34,49,61,58
75950,14819,Mateo Schwartz,M,60,74,48,63,62,46
193768,14820,Adam Matthews,M,60,56,52,60,60,59
229208,14821,Regan Booty,M,60,64,51,61,61,49
245377,14822,Nawaf Al Harthi,M,60,70,45,59,64,49
271018,14823,Dara Costelloe,M,60,73,58,55,63,34
271618,14824,James McManus,M,60,67,49,55,58,57
277227,14825,Alex Lebarbier,M,60,52,46,56,58,61
72375,14826,Hosei Kijima,M,60,68,54,57,59,50
76070,14827,Luca Regiardo,M,60,61,50,54,61,59
254820,14828,Dawid Kocyła,M,60,75,51,57,63,39
256324,14829,Jarrod Carluccio,M,60,81,51,52,62,42
272323,14830,Jaiden Kucharski,M,60,76,60,49,61,35
76031,14831,Niklas Swider,M,60,53,55,58,59,59
78537,14832,Mertcan Ayhan,M,60,61,54,51,54,58
203034,14833,Joe Day,M,60,59,56,58,61,51
264412,14834,Nicolás Meza,M,60,65,44,55,63,55
264493,14835,Benny Couto,M,60,76,47,57,58,53
72621,14836,Laurențiu Vlăsceanu,M,60,73,51,55,62,51
79531,14837,Soumaïla Sylla,M,60,61,58,60,59,49
227182,14838,Anto Breslin,M,60,70,44,49,55,55
257758,14839,Ionuț Rădescu,M,60,65,54,58,61,52
263046,14840,Oliver Strunz,M,60,68,60,53,61,29
263387,14841,Kylian Kouassi,M,60,75,59,48,61,34
270845,14842,Miguel Chaiwa,M,60,74,36,51,59,57
276652,14843,Alexandru Irimia,M,60,70,52,59,64,46
279186,14844,Austin Ayoubi,M,60,66,55,56,62,42
233128,14845,Maziar Kouhyar,M,60,76,53,54,60,42
246381,14846,Nawaf Al Habashi,M,60,83,50,51,63,36
257386,14847,Hernandes,M,60,75,57,54,62,30
260166,14848,Oh Jae Hyuk,M,60,63,57,58,65,44
263424,14849,Malcolm Viltard,M,60,61,46,55,59,58
263614,14850,Arian Llugiqi,M,60,70,57,56,61,35
272965,14851,Isak Alemayehu,M,60,69,55,55,67,45
274696,14852,Louis Köster,M,60,68,49,56,63,45
279201,14853,Matt Sheridan,M,60,74,37,54,53,54
71265,14854,Paul Argney,M,60,62,59,60,64,44
73368,14855,Maxim Burghardt,M,60,67,45,57,59,58
73635,14856,Heine Åsen Larsen,M,60,64,57,52,58,50
77555,14857,Villum Berthelsen,M,60,67,55,53,59,49
77761,14858,Axel Brönner,M,60,66,54,54,59,55
78000,14859,Cristian Uribe,M,60,73,42,51,55,58
79756,14860,Jannic Ehlers,M,60,67,59,52,62,41
211537,14861,Jack Hamilton,M,60,61,58,60,60,46
222190,14862,Lü Peng,M,60,58,42,53,59,59
227679,14863,Adam McDonnell,M,60,54,52,59,58,54
242057,14864,Walter Scott,M,60,73,40,53,58,52
244290,14865,Atli Barkarson,M,60,66,48,53,52,57
251586,14866,Yeljan Shinar,M,60,74,39,50,57,56
252643,14867,Park Min Seo,M,60,61,49,59,62,56
264206,14868,Ahmed Bahusayn,M,60,64,50,59,61,52
272571,14869,Luka Jovanović,M,60,75,58,50,61,32
279882,14870,Gökdeniz Gürpüz,M,60,72,58,58,67,41
75461,14871,Wesley Adeh,M,60,64,47,59,59,58
76676,14872,Niklas Söderberg,M,60,62,58,54,58,48
76845,14873,Jakub Vinarčík,M,60,60,57,63,60,40
77089,14874,Aksel Baran Potur,M,60,65,52,55,57,52
78785,14875,Gabriël Reiziger,M,60,76,59,55,68,36
221831,14876,Shin Chang Moo,M,60,63,56,57,62,43
224602,14877,Zhang Wei,M,60,70,43,53,57,55
230971,14878,Nik Tzanev,M,60,61,59,56,61,46
258724,14879,Ethan Brierley,M,60,67,46,58,63,53
267947,14880,Han Jong Mu,M,60,67,53,55,64,40
268413,14881,Magnus Rugland Ree,M,60,61,57,64,60,42
72549,14882,Jannis Boziaris,M,60,71,59,59,62,37
73945,14883,Matías Rosales,M,60,67,56,57,64,50
74004,14884,Meiko Wäschenbach,M,60,66,47,58,63,53
74659,14885,Viktor Kun,M,60,65,52,59,60,52
75212,14886,Boris Mamuzah Lum,M,60,71,40,54,63,58
76968,14887,Eryk Grzywacz,M,60,60,45,58,61,57
77795,14888,Santiago Ocampos,M,60,73,46,55,54,56
78446,14889,Diren Dağdeviren,M,60,68,46,52,60,57
78613,14890,Jakob Jessen,M,60,68,54,54,57,50
271611,14891,Heine Gikling Bruseth,M,60,68,47,57,62,52
70037,14892,Francis Onyeka,M,60,64,56,59,62,44
73092,14894,Jesse Randall,M,60,78,58,53,61,31
74134,14895,Mathis Saka,M,60,64,49,61,67,48
76171,14896,Jonas Harder,M,60,64,51,55,58,57
77712,14897,Ange Martial Tia,M,60,67,54,59,66,41
157407,14898,Brendan Clarke,M,60,60,60,61,57,41
209750,14899,Ian Lawlor,M,60,60,58,59,61,42
230893,14900,Owen Evans,M,60,59,59,60,61,43
238191,14901,Charlie Brown,M,60,81,55,52,61,31
242286,14902,Aaron Drinan,M,60,76,58,49,61,32
262772,14903,Torben Engelking,M,60,77,60,54,59,35
272737,14904,Aidan Simmons,M,60,76,44,53,63,56
277782,14905,Wang Yudong,M,60,87,58,48,61,26
278099,14906,Marco Pissardo,M,60,58,61,61,64,36
75224,14907,Alexis Fretes,M,60,70,39,52,61,55
76087,14908,Mirza Ćatović,M,60,58,46,55,59,58
243596,14909,Niall Morahan,M,60,58,46,57,60,56
243688,14910,Bobby Burns,M,60,68,52,56,58,55
244321,14911,Danny Mullen,M,60,66,59,49,62,44
251660,14912,Abdulrahman Al Safri,M,60,54,39,60,59,58
75450,14913,Filip Öhman,M,60,71,42,53,59,55
78923,14914,Kyrell Lisbie,M,60,85,56,53,60,26
242082,14915,Kim Jae Woo,M,60,73,45,43,44,60
251635,14916,Alexandru Țigănașu,M,60,54,50,57,54,55
261123,14917,Kim Jun Ho,M,60,63,46,56,57,57
263347,14918,Théo Le Normand,M,60,73,53,54,63,30
263867,14919,Abdulrahman Al Sanbi,M,60,59,57,54,63,43
264792,14920,Ignacio Galván,M,60,70,38,53,58,56
267958,14921,Tomás Mendes,M,60,63,54,54,59,50
272825,14922,Geovane Jesus,M,60,79,39,44,57,60
273596,14923,Kazper Karlsson,M,60,64,45,58,60,55
276322,14924,Lisandru Olmeta,M,60,60,59,68,63,29
73624,14925,Daren Mosengo,M,60,52,51,59,61,57
74716,14926,Jan Salas,M,60,59,57,55,61,55
79872,14927,Octavio Alfonso,M,60,61,59,60,59,41
223902,14928,Tom Pett,M,60,51,55,60,62,54
264445,14929,Jovan Malcolm,M,60,83,58,46,58,28
266763,14930,Eskild Dall,M,60,70,59,54,59,31
273770,14931,Ignacio Tapia,M,60,59,54,64,63,44
274684,14932,Nick Scardina,M,60,69,41,55,61,54
275965,14933,Charlie Reilly,M,60,80,62,53,62,31
276931,14934,Justin Obikwu,M,60,83,56,42,57,28
277590,14935,Iustin Chirila,M,60,61,59,60,63,34
278964,14936,Albert Iustin Doicaru,M,60,72,61,54,60,32
76643,14937,Mats Thornes,M,60,62,52,56,59,48
219657,14938,Lukas Wedl,M,60,60,57,56,60,45
225361,14939,Luke McGee,M,60,60,59,59,61,37
231172,14940,Jordan Holmes,M,60,59,59,61,60,38
237375,14941,Harrison Sawyer,M,60,64,58,45,55,34
248061,14942,Cristian Bărbuț,M,60,83,56,53,63,30
271361,14944,Erdem Çetinkaya,M,60,72,59,54,67,30
74701,14945,Abdulaziz Al Othman,M,60,74,54,48,56,34
74855,14946,Felipe Bussio,M,60,60,43,58,61,52
75946,14947,Rafik El Arguioui,M,60,66,54,59,62,39
79131,14948,Muharrem Cinan,M,60,78,42,48,58,54
79246,14949,Tobías Andrada,M,60,66,45,59,61,51
80511,14950,Mert Durmush,M,60,63,68,57,60,29
187796,14951,Kristian Dennis,M,60,53,60,52,61,37
220537,14952,Abdulaziz Takroni,M,60,62,55,57,63,38
248307,14953,Mohammed Yasir,M,60,75,52,55,61,35
252898,14954,Ethan Ross,M,60,75,52,55,59,46
259280,14955,Ralph Priso,M,60,63,39,52,57,59
275561,14956,Eid Al Muwallad,M,60,65,40,53,55,59
276783,14957,Tim Kloss,M,60,67,35,52,56,60
277804,14958,Louie Marsh,M,60,68,58,55,62,42
75462,14959,Keyan Varela,M,60,81,62,49,66,25
76976,14960,Marc Giger,M,60,56,62,57,60,36
77008,14961,Mateo Ramírez,M,60,67,35,56,59,51
78105,14962,Lucas Verza,M,60,60,62,58,62,34
80018,14963,Juan David Obando,M,60,78,49,59,60,34
231046,14964,Jake Eastwood,M,60,62,57,59,61,37
232648,14965,Liam Gibson,M,60,66,35,50,54,60
243736,14966,Kevin Rauhut,M,60,62,59,63,62,31
244458,14967,Alexander Sebald,M,60,60,61,57,65,35
247839,14968,Frank Stople,M,60,61,62,59,63,28
248019,14969,Răzvan Ducan,M,60,60,59,62,61,33
252181,14970,Huang Jiahui,M,60,71,35,48,58,58
255768,14971,Björn Hardley,M,60,68,34,53,53,58
269187,14972,Efe Sarıkaya,M,60,72,32,46,54,57
272830,14973,Muath Faqihi,M,60,74,33,47,55,56
74845,14974,Issaka Seidu,M,60,65,43,54,59,55
223073,14975,Jack Muldoon,M,60,72,59,55,60,23
229911,14976,Myles Kenlock,M,60,66,37,48,56,58
235860,14977,Michael Woud,M,60,65,50,60,63,39
248256,14978,Meshari Sanyour,M,60,61,56,55,62,39
271112,14980,Gavin Beavers,M,60,63,60,60,63,28
272616,14981,Lilian Raillot,M,60,57,40,57,60,55
273858,14982,Abdihakim Ali,M,60,64,53,54,63,49
274992,14983,Stian Sjøvold,M,60,73,52,59,63,37
276943,14984,Gabriel Forsyth,M,60,73,46,58,64,41
71384,14985,Jeannot Esua,M,60,74,37,52,56,53
72062,14986,Mamadou Thierno Barry,M,60,61,43,50,53,60
73205,14987,Marco Hoffmann,M,60,66,58,57,57,41
76413,14988,Kaius Simojoki,M,60,68,42,49,57,55
258200,14989,Nahuel Manganelli,M,60,64,54,66,59,27
269146,14990,Álex Primo,M,60,61,60,55,62,36
274494,14991,Fahad Al Abdulrazzaq,M,60,79,34,52,56,54
278524,14993,Mario Maroto,M,60,58,56,58,60,54
77391,14995,Andrew Oluwabori,M,60,77,59,53,59,26
78419,14996,Yannick Cappelle,M,60,63,40,53,57,56
78703,14997,Attila Csürös,M,60,57,46,52,56,57
198543,14998,Aaron Greene,M,60,54,61,54,59,41
224677,14999,Bi Jinhao,M,60,34,58,55,55,55
228487,15000,Kim Yi Seok,M,60,63,51,58,59,51
243827,15001,Lewis Cass,M,60,66,33,49,57,58
247507,15002,Paul Glatzel,M,60,73,60,55,61,30
263329,15003,Tom Nixon,M,60,65,37,51,58,55
263684,15004,Ethan Ingram,M,60,75,32,50,59,55
274038,15005,Nicolas-Bernd Oliveira,M,60,74,32,52,56,55
71525,15006,Niclas Schjøth Semmen,M,60,73,61,47,59,21
72625,15007,Florinel Ibrian,M,60,66,45,49,55,56
73072,15008,Lúkas Petersson,M,60,60,59,57,60,35
73490,15009,Jakub Kolan,M,60,63,40,54,58,59
191871,15011,Lee Yong Rae,M,60,33,53,62,57,57
197774,15012,Conor McAleny,M,60,77,58,55,63,26
241252,15013,Tang Xin,M,60,68,32,47,58,57
78414,15015,Lee Ndlovu,M,60,70,59,39,57,29
243117,15016,Xie Weijun,M,60,79,57,48,56,24
248237,15017,He Yupeng,M,60,73,39,48,55,56
260918,15018,Tomás Romero,M,60,63,59,60,60,28
274490,15020,Rayvien Rosario,M,60,74,53,54,63,31
275289,15021,Baptiste Isola,M,60,62,38,54,55,58
70065,15022,Motez Nourani,M,60,69,54,56,64,33
73170,15023,Seyhan Yigit,M,60,72,33,54,62,53
75106,15024,Killian Cahill,M,60,63,60,63,60,24
77016,15025,Enzo Taborda,M,60,72,48,56,67,37
77593,15026,Mateus Mané,M,60,75,59,46,59,28
78158,15027,Ibrahim Coulibaly,M,60,71,26,49,59,55
78705,15028,Ervin Bakoș,M,60,65,56,55,59,35
233918,15029,Maximiliano Velazco,M,60,61,57,65,60,24
243321,15030,Kim Gyeong Min,M,60,84,54,38,60,28
253421,15031,Kameron Ledwidge,M,60,66,31,49,53,58
254662,15032,Ewan Hatfout,M,60,61,60,57,62,25
266875,15033,Johan Bakke,M,60,56,54,59,59,55
269954,15034,Douglas James-Taylor,M,60,72,58,47,61,26
70688,15036,Jeremías Lucco,M,60,62,47,63,64,46
76579,15037,Damienus Reverson,M,60,74,58,47,63,27
78786,15038,Felix Wimmer,M,60,58,57,61,61,28
245420,15039,Hussain Qasim,M,60,72,25,51,56,55
247067,15040,Mohammed Bu Sanda,M,60,60,60,54,60,36
253171,15041,Leo Oppermann,M,60,63,59,59,65,23
257277,15042,Zach Robinson,M,60,72,58,48,61,27
262434,15043,Harrison Devenish-Meares,M,60,60,59,58,56,33
267460,15044,Jonas Nickisch,M,60,63,57,59,65,26
274478,15045,Timon Vanhoutte,M,60,61,59,57,62,30
278752,15046,Sander Håvik Innvær,M,60,66,56,55,61,31
279059,15047,César Miño,M,60,72,61,55,62,27
70898,15048,Jeremías Vallejos,M,60,55,44,49,63,57
72405,15049,Evans Botchway,M,60,91,52,48,62,27
77663,15050,Joran Gerbet,M,60,60,43,53,55,57
78707,15051,János Nagy,M,60,62,35,54,55,58
79377,15052,Maximilian Weisbäcker,M,60,58,62,59,64,23
230881,15053,Joe Quigley,M,60,59,60,46,55,33
258589,15054,Ged Garner,M,60,70,60,48,59,23
261260,15055,Gergő Szécsi,M,60,59,60,60,61,27
275331,15056,Liam Möller,M,60,73,54,56,61,34
71383,15058,Hugo Rölleke,M,60,62,61,56,61,23
75400,15059,Aldo Parra,M,60,68,60,53,62,29
75551,15060,Adri Lopes,M,60,65,36,50,57,57
175314,15061,Kevin McDonald,M,60,31,57,60,55,59
262557,15062,Max Caputo,M,60,69,58,50,55,30
262722,15063,Hosine Bility,M,60,72,30,44,49,56
265460,15064,Hrithik Tiwari,M,60,60,61,61,60,24
267922,15065,Jacob Jackson,M,60,60,63,55,62,27
273814,15066,Choi Sung Bum,M,60,79,57,49,62,24
273872,15067,Dániel Radnóti,M,60,61,58,59,63,24
70897,15068,Jeremías Lázaro,M,60,61,55,57,67,42
73768,15070,Stephen Annor Gyamfi,M,60,76,61,53,57,25
74043,15071,Fayssal Harchaoui,M,60,63,36,54,60,58
74635,15072,Francis Okoronkwo,M,60,72,60,48,60,24
75656,15073,Rhodri Smith,M,60,69,38,51,58,57
76034,15074,Bernard Nguene,M,60,75,58,47,62,23
77128,15075,Michael Collodi,M,60,60,60,56,58,28
79321,15076,Benjamin Zank,M,60,64,61,45,47,31
252505,15077,Jędrzej Grobelny,M,60,61,57,55,60,31
253760,15078,Darragh Power,M,60,71,32,48,59,56
267761,15079,Marco Sulzner,M,60,60,34,52,54,60
270137,15080,Chris Donovan,M,60,65,58,45,59,35
271637,15081,Hussain Al Sibyani,M,60,81,35,46,61,52
279657,15082,Ben Nink,M,60,59,38,53,56,58
76409,15083,Bright Ede,M,60,67,37,43,50,57
76455,15084,Bruno Hernández,M,60,69,59,55,62,29
79284,15085,Lee Bonis,M,60,73,59,44,58,26
80064,15086,Louis Siliadin,M,60,74,24,50,52,57
80218,15087,Cajetan Lenz,M,60,58,34,55,51,61
193701,15088,James Norwood,M,60,50,60,49,59,39
235984,15089,Nan Song,M,60,63,49,57,59,40
240929,15090,Brad Spencer,M,60,65,38,54,53,56
246166,15091,David Harrington,M,60,61,61,60,60,21
261333,15092,Jeremy Rafanello,M,60,62,59,56,60,29
262141,15093,Alexandro Calut,M,60,68,29,52,58,56
264649,15094,Eldin Džogović,M,60,67,28,52,57,57
266517,15096,Kevin Gadellaa,M,60,61,60,56,61,28
271099,15097,Elicha Ahui,M,60,65,28,53,51,59
277938,15098,Ange-Loïc N'Gatta,M,60,59,35,48,59,58
72308,15099,Amine Chabane,M,60,65,30,50,54,59
74605,15100,Víctor Fernández,M,60,68,55,55,69,34
79815,15101,Joel Vega Zambrano,M,60,67,59,56,61,28
183789,15102,Mark Howard,M,60,60,58,58,58,27
247033,15103,Wille Jakobsson,M,60,59,60,59,59,24
258897,15104,Samed Onur,M,60,67,60,60,64,29
264029,15105,Wang Yi,M,60,81,27,45,56,56
266676,15106,Miska Ylitolva,M,60,73,29,51,58,55
275011,15107,Kees Sims,M,60,59,61,61,57,26
276044,15108,Joel Herrera,M,60,62,51,59,62,48
279774,15109,William Da Rocha,M,60,60,59,58,60,27
72013,15110,Fredrik Ardraa,M,60,59,54,53,62,39
76040,15111,Aymeric Faurand-Tournaire,M,60,68,60,49,62,21
77561,15112,Yousri Sbai,M,60,74,37,43,61,57
204860,15114,Kane Hemmings,M,60,64,59,51,58,28
213007,15115,Abdulfatah Aseri,M,60,68,58,57,68,28
232673,15116,Marwan Al Haidari,M,60,59,55,54,59,31
236337,15117,Jake Turner,M,60,60,61,58,61,22
259255,15118,Lee Kyung Tae,M,60,60,58,54,61,28
264561,15119,James Norris,M,60,68,35,53,54,55
266196,15120,Park Seong Hun,M,60,60,34,49,53,60
274730,15121,Denys Ignatenko,M,60,59,57,59,60,25
276102,15122,Emanuel Sittaro,M,60,64,60,60,60,22
276758,15123,Bartłomiej Barański,M,60,72,57,53,63,27
72306,15124,Patrick Ouotro,M,60,71,58,43,61,22
73994,15125,Tim Krohn,M,60,69,59,46,61,23
79180,15126,Szabolcs Szalay,M,60,64,55,56,60,23
80269,15128,Lirim Jashari,M,60,69,47,58,68,32
244707,15129,Ekin Celebi,M,60,66,30,47,54,58
265782,15130,Gianluca Saro,M,60,59,64,61,59,21
272322,15131,Noah Donovan Sahsah,M,60,78,56,53,63,24
276087,15132,Dimitrios Stamatakis,M,60,57,62,62,61,17
277284,15133,Ali Emre Yanar,M,60,65,58,56,58,24
277749,15134,Abdulsamet Burak,M,60,58,35,49,53,60
278362,15135,Lasse Flø,M,60,61,35,55,55,58
278872,15136,Killane,M,60,60,67,56,61,21
71457,15137,Josué Reinatti,M,60,64,53,53,66,23
71908,15138,Santiago Sosa,M,60,49,43,49,55,57
73369,15139,Ricky Bornschein,M,60,59,59,42,58,36
74480,15140,Victor Orakpo,M,60,73,58,49,58,25
74842,15141,Agustín Seyral,M,60,65,27,47,56,58
77362,15142,Yanis Rafii,M,60,58,56,50,57,34
79100,15143,Denis Donkor,M,60,71,53,52,63,30
79610,15144,Teddy Andami Averlant,M,60,68,54,58,61,26
241317,15145,Xue Qinghao,M,60,60,60,59,61,20
241327,15146,Chen Wei,M,60,59,58,53,64,29
255518,15147,Kim Min Gyu,M,60,68,36,35,51,59
262939,15148,Arne Schulz,M,60,60,57,55,65,26
274083,15149,Eduardo Villanueva,M,60,61,58,56,62,23
75782,15150,Eliot Bujupi,M,60,62,61,54,58,21
77449,15151,Emerson Pata,M,60,79,55,48,62,26
77573,15152,Li Hao,M,60,58,59,57,63,22
77744,15153,George Evans,M,60,61,59,60,60,20
78610,15154,Mattias Lamhauge,M,60,60,57,58,59,24
79285,15156,Jerik von der Felsen,M,60,61,63,56,62,16
255632,15157,Yang Yiming,M,60,48,50,38,47,58
258555,15158,Dani van den Heuvel,M,60,61,58,61,61,20
278331,15159,Lapo Nava,M,60,58,55,65,58,19
72139,15162,Jovany Ikanga,M,60,72,58,52,60,17
73158,15165,Marc Niclas Dühring,M,60,68,37,52,51,55
74426,15166,Rockson Yeboah,M,60,75,28,39,50,57
75658,15167,Ali Maamar,M,60,62,33,51,53,57
76396,15168,Andrea Natali,M,60,58,33,53,54,60
77651,15169,Ole Kristian Lauvli,M,60,60,59,56,57,26
78348,15170,Norlan Gillot,M,60,60,30,52,48,58
79707,15171,Iván Ramírez,M,60,62,60,49,58,26
80671,15172,Jasper Hartog,M,60,77,51,55,64,27
190240,15173,Scot Bennett,M,60,37,50,50,51,60
243848,15174,Brooklyn Lyons-Foster,M,60,68,29,47,51,59
261455,15175,Darren Yapi,M,60,74,55,45,62,22
275261,15176,George Nevett,M,60,65,27,47,52,60
275318,15177,Jian Tao,M,60,60,61,56,61,19
277117,15178,Edoardo Borrelli,M,60,60,61,57,60,22
70284,15179,Daniel Azevedo,M,60,61,56,54,62,20
71223,15180,David Ćelić,M,60,59,59,58,61,19
71919,15181,Michael Noonan,M,60,71,60,45,60,24
76874,15182,Ludvig Arvidsson,M,60,68,55,56,61,24
